Ticker,LstdDev,pChange10d,30dG,90dG,close
BLD,1.5299847044235302,0.03985919867481104,0.002051333333333331,0.0006440000000000075,1.0044
BXB,2.500693470687386,-0.012078110411410718,-0.018934999999999955,-0.008614814814814794,4.9731
BVS,1.0346567864353713,-0.09093016069221255,-0.002431333333333326,-0.00045848148148148007,1.1767
BRG,3.522850887503289,-0.05021193348549061,0.00036999999999999994,-0.00013244444444445046,0.2913
BKW,3.6615409337445755,0.0,-0.0008529999999999557,-0.0023272962962962735,1.8730000000000002
BWP,0.8245702879326545,-0.009688090737240189,0.00035933333333333005,-3.800000000000223e-05,0.4191
BWX,1.1562368438126036,-0.19285714285714273,-0.03612733333333337,-0.01781766666666664,2.1244
CTX,10.241557648819557,0.012262092830813196,0.009189666666666667,-0.0015879629629629744,1.3456
CDD,0.8029631512216702,-0.3245210727969348,-0.0013520000000000014,-0.0013578518518518527,0.1763
CAR,3.520961297577842,0.07260427594689428,-0.006910333333333337,-0.007417111111111114,2.965
CWP,1.8481584972725875,0.0,-2.4333333333333614e-05,0.0006049629629629574,0.2915
CIP,0.45009680096992905,0.09884162552221809,-0.0022583333333333327,-0.0040850370370370355,1.1573
CMA,0.3099237172410665,0.0,-0.0024386666666666706,-0.0007585925925925984,1.5526
CGF,3.4653685852885037,0.05151557285873196,-0.0009393333333333217,0.0012247777777777932,1.5125
CHC,1.7439860948357497,0.027402547279042823,0.0007456666666666593,-0.0018891111111111118,1.5972
CQR,1.206820508450557,0.055917045488308566,0.006355666666666619,-0.0005675925925925856,3.5539
CNU,0.9508183065176349,0.06555708555349347,0.00036366666666665847,-0.002271925925925935,1.7798
CLW,0.26662311083074236,0.07902227722772287,-0.00581899999999993,-0.002349185185185185,3.4874
CIM,12.146836243435889,0.04686918784872905,0.012714999999999987,0.002984074074074088,2.5329
CL1,0.5163803739339197,-0.20788107597923552,-0.006020333333333324,-0.010849481481481453,1.3428
CLQ,0.33462429590487386,0.13331100318204658,-0.0002823333333333252,0.0027790740740740753,0.6767
CWY,1.6788765403311252,-0.12088220833040664,-0.01322900000000001,-0.009529962962962959,1.2516
CUV,3.309442155126591,-0.047538369543552,0.015481666666666682,0.003960518518518516,0.9557
CCL,2.6261796797258357,0.055728805728805744,0.0071873333333333156,0.0008624444444444595,1.8281
COH,44.78046074728199,0.002061581432466503,-0.06946299999999996,-0.03201840740740744,12.0544
CKF,1.8589274594564338,0.10044867072925728,0.0020236666666666753,0.0060639259259259145,1.6433
CBA,22.58365568097956,0.004502322714163119,-0.01193199999999995,-0.007999444444444413,9.1251
CPU,4.071907838435985,0.11273135165451496,0.007679666666666663,0.001084111111111103,4.96
COE,0.1340002630520712,0.3790255986787777,0.0001399999999999994,1.548148148148098e-05,0.16699999999999998
CTD,8.442606829020454,-0.14115781126090401,-0.0011150000000000068,-0.0032231111111111197,1.1913
CGC,2.0066548509046314,0.05887309110057932,0.001474333333333296,-0.006314592592592621,2.0108
CCP,5.866117542975584,0.15581597222222218,0.000580333333333329,-0.00044577777777777855,0.2663
CMW,0.3199881649543013,-0.02654867256637152,-0.0002563333333333338,-1.914814814814823e-05,0.011000000000000001
CWN,3.047566860314276,0.06096423017107318,0.05556066666666668,0.014575222222222243,8.8686
CSL,47.22564278466672,-0.04812881147720797,0.004543333333333225,-0.0022231851851851835,4.3392
CSR,1.3367777470564746,-0.05372005044136197,0.002126666666666677,-0.0013433703703703706,1.1256
CYB,0.6640095491142616,0.07525953889712826,-0.0027249999999999553,-0.006823296296296297,3.9876
DCN,1.0809105839923852,-0.2360924683072334,-0.002141666666666675,0.0034767407407407433,0.5122
DXS,1.9512883859384655,0.04724557897515184,0.003202333333333307,0.00025729629629631903,5.5548
DHG,0.3304283800490849,0.06035624907993525,0.004587333333333321,0.0033591111111110905,3.6015
DMP,21.219333516680337,0.01853842020419134,-0.006134666666666644,-0.006253148148148152,1.5164
DOW,1.5937557314212083,-0.02179148984975343,0.0002906666666666761,-0.0005070740740740838,0.8529
DLX,1.8368271550947057,0.04098454493417293,-0.0014803333333333057,-0.0016869629629629617,1.8186
ECX,0.46938141812995554,0.018291123049373213,-0.010652999999999994,-0.0018041851851851771,2.3883
ELD,72.34022019278805,0.009613511868533145,0.7377729999999986,0.27499211111110955,165.8795
EHL,0.37730726215770927,0.05852828583581452,-0.0013089999999999899,0.00015396296296296748,1.2443
EML,0.540655240901261,-0.28572696609266823,0.01233933333333334,0.00505748148148149,0.8047
EPW,0.3195434676921071,-0.047378951580632364,0.00294800000000001,0.0020361851851851895,1.1903
EHE,1.1468806613671403,-0.01456548032630793,-0.003609333333333279,-0.013662111111111106,3.8293
EVN,0.7106621589313757,-0.15557586837294343,-0.0031616666666666776,-0.004286148148148164,0.9238
FAR,0.0373700174494377,0.22321428571428575,-0.0010910000000000017,0.0002376296296296296,0.1096
A2M,3.883680881058864,0.06603773584905645,0.002366666666666676,-0.0016259259259259295,0.565
FBU,2.1982727255595167,0.15185517654099348,0.0023856666666666674,0.0005647037037037062,0.7699
FLT,13.509858903188478,-0.08170032378450769,-0.060560333333333285,-0.02099955555555558,7.062
FMG,1.9838729408445943,-0.518918918918919,-0.00020600000000000005,8.618518518518518e-05,0.0089
FNP,1.6392458426915402,0.0,-0.003910000000000002,0.0003660370370370271,0.9132
FPH,3.455340090616798,-0.14041324150188841,0.0008213333333333295,0.004366740740740744,0.7738
FXL,0.883222366082464,-0.3055790688726434,-0.007023000000000016,0.0001537037037037213,0.9024
GDI,0.16267415878452582,0.0,-0.00042333333333335334,-0.0006625925925925911,0.8332
GEM,1.3615027986735633,0.253420332561566,0.008129666666666676,0.003222703703703701,0.5955
GMA,0.2798806626304859,-0.016398538897955933,-0.0051746666666666686,-0.00412914814814814,2.5312
GMG,6.035036310766104,0.03769323877529457,0.029357333333333516,-0.002564333333333361,12.7739
GNC,1.71140376553515,-0.04166567235413432,0.012469999999999965,0.0015174814814814654,4.0159
GOR,0.22726626453265925,-0.13028953229398665,-0.00019500000000000073,-0.00023025925925925753,0.1562
GOZ,0.9718545574148237,0.005277864017385816,0.011532000000000053,0.0057745555555555545,4.5332
GPT,2.192678335853777,0.056281992803203125,-0.00792966666666673,-0.004859555555555644,4.1683
GUD,3.205228637661401,-0.11882251826385896,0.0016143333333333287,-0.0007561851851851943,0.4101
GWA,0.5964752631274912,-0.0297187158334162,0.0009950000000000126,0.0003834074074074076,0.9762
GXL,2.7115482305628222,-0.2270732777534006,-0.003473999999999977,-0.000480407407407414,1.0569
GXY,1.4373906999200339,0.08696774193548389,-0.003088333333333308,-0.017122333333333344,0.8424
HPI,0.5591767922319069,0.04018895861242344,-0.001081333333333334,-0.0005345185185185046,1.4753
HSN,1.259961609715868,-0.18259803921568638,-0.008597666666666667,-0.0033275555555555515,0.4669
HSO,0.2759790611314764,0.023144036361736592,-0.004992333333333354,-0.00385640740740743,1.9584
HT1,6.81640810320412,-0.014078505285585454,-0.1040530000000001,-0.0028510370370369545,12.0312
HUB,3.2303579993848253,0.24999999999999992,0.06202866666666657,0.0054902962962963126,9.462
HVN,0.8505399424808925,-0.08913359650945359,-0.004235333333333361,-0.0028520370370370327,1.3152
IAG,1.6693430906124893,-0.06776659959758538,0.003959666666666672,0.0003651481481481422,1.1583
IDR,0.4265080870766676,0.01863260706235908,-0.0018919999999999974,-0.0005534074074074037,1.3558
IEL,2.270823495379058,-0.028554162260160155,0.007249666666666747,-0.008667740740740731,3.215
IFL,2.20156747555032,-0.20655432647575733,-0.012410333333333337,-0.0020683333333333387,1.535
IFM,0.2738659990559324,-0.5,-0.0013066666666666708,0.0005952592592592621,0.3193
IFN,0.41599980353741095,-0.19998326499874494,-0.001627333333333351,-0.000634555555555553,0.9561
IGL,0.16465531937135144,-0.005034763845600686,-5.60000000000338e-05,-0.0013748888888888958,1.66
IGO,1.8534876987609483,-0.310126582278481,-0.0026833333333333284,-7.2000000000002e-05,0.1526
ILU,3.215746246577961,-0.06027790139939668,0.002457666666666647,-0.0011904444444444397,1.9004
IMD,0.6060670542442075,-0.083989501312336,-0.0005079999999999983,-0.00021040740740740715,0.0698
IMF,0.7606115983066688,-0.7747672603992897,-0.014209999999999981,0.0327124074074074,0.8371
INA,0.47959345279810467,-0.07318741450068407,-0.007904666666666694,-0.0037419629629629587,0.9485
ING,0.3899552854950781,0.03536830239193999,0.0007303333333333365,-0.0008034444444444283,2.9391
IOF,0.938835151781486,0.09800333674183301,-0.002611999999999955,-0.001046962962962958,2.0402
IPH,1.0961735666823782,-0.060626900246127116,-0.009572999999999965,-0.01078692592592591,2.5953
IPL,1.379837542180716,-0.10526315789473689,-3.999999999999938e-06,-1.0000000000000122e-06,0.0034
IRE,3.39577232975653,-0.31529588295976746,-0.0012696666666666579,0.0007883333333333378,0.7301
IRI,0.9950255314558936,0.21018793273986142,0.001519,0.002640074074074073,0.7341
IVC,4.097281223617881,-0.07501302309428723,-0.005566999999999989,-0.0011965925925925885,1.0654
JBH,7.4051940226874065,0.037759336099584956,0.000795666666666676,-0.0008419259259259275,1.2505
JHC,0.346247077539111,0.05881511161991985,-0.0016439999999999936,0.0025912962962963107,2.2197
JHG,12.643665494200858,-0.6984602790518497,-0.056356333333333154,-0.010180407407407404,2.5048
JHX,5.865383530238583,-0.007728915447096391,0.010177666666666686,-0.0018752962962962903,2.7731
JMS,0.11718294466960548,0.1111111111111111,0.0009569999999999977,0.0006105555555555567,0.174
KAR,2.37757444843165,0.06250000000000006,-0.0012666666666666696,-0.003011111111111112,0.17
KDR,0.5401671251418759,-0.33333333333333337,-0.004216666666666668,-0.0012166666666666665,0.22
KGN,2.6128706059343965,0.02042571490002148,-0.004366666666666682,0.001385185185185188,1.4238
LLC,3.805561153105947,0.056862858799652014,0.00021466666666677034,-0.0036855185185185294,9.1128
LNG,0.8499725714731445,-0.32203389830508466,-0.0032999999999999956,-0.0016462962962962957,0.2
LNK,0.5417586301277046,-0.015326372351468463,-0.008332666666666662,-0.003081777777777697,6.4504
LOV,2.93820629847538,-0.0815260644647832,-0.0030193333333333222,-0.008858629629629642,1.8465
LYC,4.526850555927126,-0.05711444984533801,-0.015343999999999976,0.001513370370370358,0.8535
MFG,9.152915733427275,-0.0909566126502875,-6.966666666666418e-05,0.0010049259259259171,0.6956
MGR,0.5314073381743734,0.006556971421501882,-0.0003946666666666839,-0.001602222222222221,0.8136
MIN,4.3331514205601565,-0.15550210463018638,-0.004014666666666666,-0.004024814814814841,0.7022
MLD,0.3640135046805384,-0.016970387243735792,-0.004285999999999997,-0.007174629629629649,0.8631
MLX,0.3083918593285913,-0.240902934537246,-0.008910666666666667,-0.006032814814814806,0.8407
MMS,4.9301090704462105,-0.3419575298999268,-0.0005033333333333334,-0.0011980740740740723,0.2696
MND,5.348645924196558,0.0,-4.000000000001225e-06,-1.725925925925992e-05,0.0401
MNY,0.529458284883236,-0.2173157162726009,0.0015196666666666635,0.0009922222222222283,0.4502
MP1,0.7656761262212233,-0.3729903536977492,-0.028433333333333356,0.012455555555555569,1.95
MPL,0.4042567976483319,-0.03604166666666663,-0.005996000000000009,0.0003492592592592257,1.8508
MQG,26.501642407872772,0.05431869314291312,-0.012461999999999957,0.0020993333333332604,10.7783
MSB,2.2696702890892353,-0.19833253166586504,0.0004126666666666575,0.002168851851851844,0.5
MTS,0.8891185580860993,0.09254864736592307,0.000877666666666671,0.0005202222222222231,0.2302
MVF,0.299679761017865,0.03532446914070245,0.003012,0.0030990370370370447,1.5651
MYO,0.23533636900493984,0.07164643445373028,0.009514333333333255,0.0024053333333333604,3.5135
MYR,0.5083396253199516,-0.043356973995272025,0.001960333333333327,0.00241485185185186,2.0233
MYS,0.9099519205913875,0.0,-0.006582999999999976,0.0005817037037036954,1.8442
MYX,0.43937096776884754,-0.03224288067780652,0.0029236666666666708,0.0006954444444444399,0.4112
NAB,6.020536484782585,-0.03640547314788177,0.01586933333333329,-0.01208888888888891,7.0353
NAN,0.9827727789811915,-0.23076923076923078,0.001983333333333337,0.0007999999999999982,0.5
NCK,1.9189782666615043,-0.21255964291211327,-0.0016533333333333216,-0.002817074074074075,0.5116
NCM,10.214694428760772,0.1572926312016487,0.006884333333333255,0.0038779629629629516,3.8745
NCZ,0.3780125907091577,-0.13041168658698532,-0.008457333333333336,0.0027398518518518544,0.3274
NEA,0.30459438414226286,-0.19352568613652366,-0.00012566666666666653,-0.0014751851851851794,0.2292
NEC,0.4201902712586382,0.0,-0.006123666666666616,-0.00257948148148149,1.4788
NGI,1.589747751987198,-0.2086474139337575,-0.01771099999999996,-0.010171555555555543,2.4251
NHF,1.8517953044376663,-0.020793693938570237,0.000966999999999992,0.0017822222222222406,0.7205
NSR,0.22803751715645085,-0.07582515611061552,-0.002552999999999994,-0.0017795185185185156,0.7252
NST,2.0866880329118502,-0.11118832522585119,0.0007239999999999987,0.0006030740740740753,0.1279
NUF,3.068707613224405,0.03189777105789392,0.00986499999999999,0.0016904444444444439,2.1157
NVT,1.4942705900813782,-0.5613911684251661,-0.005536999999999999,0.003873370370370377,0.5612
NWH,0.6987079795681463,-0.047439254612995474,-0.015750333333333342,0.0028426666666666674,1.5642
NWL,1.0882105756740739,-0.012979979082623576,-0.028013666666666676,-0.01451092592592596,5.2849
NWS,5.811118116569291,-0.1531791907514451,-0.1220266666666666,-0.014880555555555553,7.325
NXT,1.668008672990293,-0.09115344162673843,-0.002226333333333308,0.0013185925925925934,1.5554
OFX,0.4442949867265463,-0.033955338023860554,-0.00512400000000001,-0.0064698888888889035,2.2106
OGC,1.242729642360017,0.0,0.0,0.0,4.8623
OMH,0.5428752594827398,0.0,0.0,0.0001798888888888889,0.0721
OML,0.9462995603506991,-0.06405005688282141,-0.008703333333333337,-0.005330666666666656,1.6454
ORA,0.7373332815969471,0.07959248646927737,-0.0028216666666666446,-0.0016017037037037015,1.0173
ORE,1.4921153616969585,0.13636363636363635,0.0009186666666666667,0.00013192592592592485,0.2375
ORG,3.51411169331784,-0.040797824116047175,0.002031666666666665,-7.729629629630802e-05,0.6348
ORI,5.903062791766325,0.02628978650777019,0.017713666666666614,0.004114481481481485,3.4275
OSH,2.665123389726528,0.06454514008993424,0.006554666666666671,0.0008281111111111208,1.5388
OZL,6.793356282349664,-0.23332935703208874,-0.01276166666666666,0.00353503703703706,0.6427
PDL,3.422322049557281,0.0,0.020518333333333298,0.010397703703703676,3.179
PGH,1.0838532181982536,0.009126954440038894,-0.003873333333333351,-7.522222222221665e-05,2.6978
PLG,0.17212162215137305,0.08857603754216163,0.0023883333333333404,0.0002505555555555539,0.7423
PLS,0.3186686363234045,0.47826086956521746,0.006816666666666667,0.0042166666666666715,0.85
PME,2.265889121432,-0.08727272727272738,-0.001374666666666661,0.0002791481481481512,0.6777
PMV,4.6038957535079055,0.0,0.008183999999999976,0.003633629629629609,1.3927
PNI,1.5025325482118133,0.07229582756575038,-0.015425333333333343,0.0002002592592592636,2.7113
PNV,0.3714527394187667,-0.13888888888888887,0.0007866666666666577,0.0025892592592592595,0.62
PPS,0.2846973594006122,-0.21586081327129275,-0.004747999999999989,-0.0019216296296296349,0.3876
PPT,11.079266808980288,-0.028059263813837033,-0.04322666666666676,-0.026217222222222128,8.2198
PRU,0.9341880517472333,0.14310544611819234,-0.00036166666666666476,0.0001876666666666693,0.1973
PRY,1.26332558572033,0.049047807974608205,-0.00019700000000000273,-0.0018460370370371158,2.1153
PTM,1.4575902448743976,-0.36867715287993663,0.01396499999999999,0.009254814814814803,2.7895
QAN,1.226895590028389,-0.01560591667797529,0.002363333333333317,0.002969296296296335,2.1762
QBE,4.161747930745563,-0.026663471044668794,0.005479666666666668,0.0029610370370370385,3.2489
QUB,0.7481101337457811,-0.23668057942548487,0.0006220000000000004,0.0004722592592592642,0.6218
REA,24.512917528734118,0.15393957795658123,0.0003653333333333323,0.0045722592592592586,0.7601
REG,0.6535264531807096,0.0024990444829918485,-0.0042400000000000215,-0.011793074074074091,3.4098
RFF,0.4182439631148823,-0.15686274509803924,-0.0037333333333333476,-0.0010388888888889028,0.86
RHC,23.45133568286934,-0.09083826737301343,0.0011796666666666678,0.0006821111111111228,0.5835
RIC,0.2944260938275095,0.0445975344452503,0.0007413333333333346,0.00032433333333333267,0.2881
RIO,19.297465757557912,0.0892943080894256,0.09803066666666656,0.015805666666666638,14.9388
RMD,3.2954252816418204,0.01528412802090143,-0.012699666666666694,-0.002152925925925934,0.7772
RRL,3.7824672921794122,-0.5230773775573043,-0.06770233333333368,0.3349994074074074,20.9876
RSG,0.4419385056909285,0.013866231647634565,0.014848333333333337,0.007652666666666673,1.4916
RWC,0.9751613993188735,0.03147961657528628,-0.005998999999999999,-0.000930296296296292,2.7655
S32,0.8917756239613656,-0.0509254576716901,0.014922666666666633,0.006599777777777802,1.8767
SAR,0.473449566596782,0.03701492537313445,-0.0012409999999999587,0.0033090370370370487,1.0422
SBM,1.165438163836254,-0.18513203214695753,-0.002924000000000001,0.0009364814814814844,0.5678
SCG,0.9134927417845693,0.030981375358166224,-0.0005916666666666496,-0.00014485185185186082,1.7271
SCO,0.591473879691043,-0.01759540472732064,-0.008201333333333298,0.009472111111111101,2.9759
SCP,0.43533298472689186,-0.06501715730539989,-0.002001333333333314,-0.0015459259259259358,1.0354
SDA,1.2008227062532768,0.04999999999999997,-0.00011366666666666377,0.0025528888888888836,1.7892
SDF,0.6233399580414808,0.0,-0.0022520000000000023,-0.0020252962962962985,1.1846
SEA,2.9920053454037197,-0.3103631263740429,-0.031990666666666695,-0.017621814814814885,1.8194
SEK,5.608420731660672,-0.09479748603351945,-0.0017529999999999972,-0.0038827777777777806,1.5555
SFR,2.7668622637615212,-0.3336006415396954,-0.00012200000000000081,0.0004368888888888879,0.1662
SGF,0.8499026710828486,-0.10554054944330991,0.0005343333333333478,-0.0005652222222222293,1.3577
SGM,5.771905144955903,0.028275067230119046,0.0029139999999999943,0.0022673703703703476,2.6766
SGP,0.9692529207780716,0.00960339236717391,-0.002275999999999993,-0.0013633703703703722,0.8095
SGR,1.0823010961904949,0.005025439335768088,0.004239666666666701,0.0028261111111111217,3.2198
SHL,5.974977313948616,0.08217656857301499,-0.0025099999999998643,0.005625518518518503,3.5082
SHV,2.2737348968402755,0.020514302224790507,-0.0016843333333333359,-0.0003501851851851855,0.3532
SIG,1.2797275190294266,0.022070183182520433,0.0043563333333333475,0.00205788888888889,0.9262
SIQ,3.6085549383892492,-0.003439240091713054,0.0008986666666666846,0.0008000000000000007,1.217
SKC,0.9301493253901337,0.0,9.666666666667083e-05,-0.00021755555555555634,0.2471
SKI,0.626104941543869,0.6665162454873648,0.001422000000000003,0.0005650740740740734,0.7386
SLC,0.3227868726783297,0.0464066355189249,-0.012764333333333332,-0.0033073703703703832,1.9933
SLK,1.1115455385311743,0.056369691923397254,-0.0015083333333333411,-0.0036109999999999914,1.2687
SOL,5.298675856496187,0.02523240371845949,0.002559000000000022,-0.001123629629629619,1.3124
SPK,0.8442292076738048,0.05195468000408283,-0.001591000000000009,6.966666666667035e-05,1.0306
SPL,0.34800000121478364,0.21428571428571433,0.002033333333333339,0.0004074074074074144,0.85
SRV,1.5756837008836093,-0.09696130775822279,-0.014122666666666676,-0.0032065925925925894,1.37
SSM,0.43496776076073546,-0.1525785779676533,-0.003869000000000004,-0.00016851851851851354,0.5554
STO,3.136649793321327,-0.03255278830536006,0.0036943333333333403,-0.002942925925925937,1.4295
SUL,2.97535072589928,-0.2177629134150873,-0.005750333333333324,-0.004639666666666654,1.0525
SUN,3.164566025248736,-0.009689546916786137,0.0028440000000000093,-0.0011888518518518736,2.5551
SVW,3.4065203975334954,-0.0711548392357242,-0.014672666666666674,-0.008150777777777795,3.4175
SWM,1.3307872564143037,-0.009458039333433376,0.00020166666666667776,-0.0005552962962963025,1.3196
SXL,0.2620964742506396,0.11318425024008782,-0.0017530000000000046,-0.00010903703703704205,0.8114
SXY,0.1927073819998055,0.2592516022327888,0.0015823333333333319,0.0009821481481481493,0.6091
SYD,1.9940030258097243,0.015516405366090094,0.005133000000000013,0.0007996296296296279,0.6283
SYR,1.6532446854873413,-0.05314533622559654,0.00029133333333333143,0.0003486666666666687,0.1746
TAH,1.1927247817614013,0.06342234715390005,0.0015333333333333273,-0.00014755555555555632,0.6053
TCL,3.1281676314220874,0.16975734858946528,0.003864000000000023,-0.0023437037037037046,1.1859
TGR,1.2417509628411645,-0.2856804172593646,-0.0012049999999999932,-0.0023740740740740823,0.3013
TLS,1.1725845104536277,0.013640824337585672,0.0027089999999999836,0.0025942962962963007,2.0658
TME,0.8321436074244092,-0.013378130726939408,-0.0013643333333333526,-0.006260518518518536,1.6151
TNE,1.718146183975459,0.0815716421097586,-0.0013250000000000022,-0.0003566666666666712,0.5065
TPM,3.1005632688040827,-0.18864353312302845,0.00018099999999999784,0.0003049259259259233,0.1286
TWE,4.854759021667591,0.0338446462895262,0.0010886666666666193,-0.0035147037037037156,2.7431
URW,1.1438055715069473,-0.006752194463200516,-0.0020666666666667053,0.02205185185185184,14.71
VCX,0.4965147907183234,0.026592943654555026,-0.001479000000000008,-0.0007599259259259157,1.1697
VEA,0.19434794064029087,-0.040000000000000036,0.004599999999999982,,2.4
VLW,1.0918400913261184,0.009429851861073072,0.007606666666666628,-0.00021685185185184154,3.2435
VOC,2.090220517181121,0.2615715823466091,0.0044786666666666785,0.002285666666666665,0.586
VRL,1.8052100705086136,0.04052374243805415,-0.0006440000000000149,0.0015146296296296368,1.2556
VRT,0.7527294796050662,-0.020535001071560678,-0.019054666666666737,-0.017028000000000047,5.0273
VVR,0.0970669480987137,0.0,0.004511666666666662,0.0015945925925925832,2.2791
WBA,0.41077947783675806,0.0,0.0020929999999999708,0.0014311111111110942,0.6349
WBC,8.257493130855403,-0.0426933270356084,0.0003323333333333493,-0.005668925925925918,3.6482
WEB,3.5667087422748387,-0.07690779014308417,-0.005632999999999991,0.003682296296296289,0.4645
WES,8.314013773899296,-0.011185086551265128,0.001844333333333322,0.000215333333333318,2.2278
WGN,0.3692494855304118,-0.14784946236559143,-0.011003333333333372,-0.0019799629629629768,3.3602
WGX,0.34829211519718367,0.20279720279720284,-0.01195,-0.002707407407407408,1.72
WHC,1.6217857460810734,-0.1052215670779892,0.004271333333333346,-0.008415037037037018,1.472
WOR,7.336950424294328,0.20472603446496754,-0.002257666666666669,-0.0017017777777777873,1.1675
WOW,8.26010412517841,-0.0019443904335990252,0.0026796666666666505,-0.00512570370370368,2.5665
WPL,9.815754355500642,-0.013777563727682384,0.02133833333333337,-0.006912851851851857,5.7337
WPP,0.2673221431810967,0.054109994086339396,-0.0007776666666666765,-0.0021438888888888866,0.3565
WSA,1.8525166547869054,0.08118313404657013,0.00024133333333333323,-0.00019811111111111033,0.1718
WTC,5.017801398769932,-0.02749020002010251,-0.013829666666666704,-0.010317666666666616,3.8702
XRO,10.554898643597014,-0.10756972111553768,-0.040000000000000153,-0.048129629629629564,4.48
