ticker,val
A2M,0.0
NCM,0.055763134486233004
DMP,0.033865989210910726
SBM,0.0
WHC,0.0
MQG,0.050612173325922986
ING,0.0
ELD,0.0
SKI,0.0
CWY,0.03221398876475122
MIN,0.14675344736144216
IPH,0.055763134486233004
LNK,0.04449800275346342
BWP,0.0
GMG,0.03221398876475122
PLS,0.0
AMI,0.0
EPW,0.021536574312467575
IAG,0.03221398876475122
MYR,0.04449800275346342
MVF,0.08507864861689522
DOW,0.02651642292946945
PTM,0.0
MYS,0.0659563434946674
OML,0.0
TCL,0.07970251181266945
CUV,0.0
AMP,0.033865989210910726
JMS,0.0
JHC,0.055763134486233004
GPT,0.0
FNP,0.018602440658089192
VCX,0.0
ARQ,0.07030492086459504
IFL,0.08507864861689522
SAR,0.0
NUF,0.0
LLC,0.019556820280473022
ALQ,0.030782327506493744
BKL,0.0
PGH,0.0
BKW,0.0
PLG,0.0
ABC,0.0
HPI,0.0
DCN,0.0
ECX,0.0
AMC,0.04851444156903244
EHE,0.055763134486233004
BSL,0.0
HUB,0.055763134486233004
ALU,0.04093578014234018
CDD,0.0
IDR,0.0
KAR,0.0
ILU,0.0
COH,0.055763134486233004
CCP,0.03811157578084234
ASL,0.08033347383111814
VRL,0.0
BIN,0.0
URW,0.02305818841622207
RHC,0.024955814876540153
CTD,0.04449800275346342
RMD,0.0
ARF,0.0
BHP,0.0
CL1,0.03580134364731927
SHV,0.018314069095427786
WBC,0.055763134486233004
AMA,0.04498559888185504
AOG,0.02200983224555233
SPK,0.08507864861689522
SFR,0.0
BAP,0.0
QAN,-1.0
AGL,0.03987789547962474
AAD,0.055763134486233004
PNV,0.02427219776648582
HVN,0.050910534022998014
ORI,0.04840481852390735
SDF,0.055763134486233004
SCP,0.0
NSR,0.055763134486233004
NVT,0.0845798608014702
TPM,0.0
RWC,0.0
MND,0.1216033147861901
CSL,0.0
CWN,0.06951446975004914
WTC,0.0
IVC,0.0
MTS,0.0
WBA,0.04449800275346342
BWX,0.0
CPU,0.049188195805307054
STO,0.018904877782960863
DHG,0.07030492086459504
VOC,0.02200983224555233
NWH,0.10839113504289762
OFX,0.07970251181266945
BGA,0.0
RFF,0.0
FPH,0.0
VVR,0.0
ALX,0.04449800275346342
OZL,0.0
ARB,0.06360120575671213
DLX,0.0
DXS,0.0
NST,0.0
TNE,0.1216033147861901
HSO,0.06526451430493946
PPT,0.027415158115937675
BEN,0.07419141230230841
CIM,0.05700655341923559
BLD,0.0
EHL,0.0
CMW,0.029526012232853366
LOV,0.04449800275346342
VLW,0.0
IOF,0.0
NXT,0.04449800275346342
GUD,0.040609325769767286
SXY,0.0
CBA,0.055763134486233004
ORG,0.0659563434946674
SOL,0.0
FLT,0.06214880412619748
SHL,0.06146398608833102
FMG,0.03221398876475122
WPP,0.0
APA,0.0
NGI,0.0
ORA,0.03517074024595522
IRE,0.0
BAL,0.0
CAR,0.0
IPL,0.030782327506493744
EML,0.0
SRV,0.03580134364731927
RSG,0.0
SUL,0.03580134364731927
CKF,0.08507864861689522
WOR,0.03811157578084234
IFN,0.036190024042405754
AWC,0.01990914448096846
NCK,0.0
JBH,0.024272197766485825
XRO,0.0
CCL,0.0
GOR,0.0
SDA,0.055763134486233004
MNY,0.08507864861689522
NCZ,0.0
SSM,0.09979592023117298
RIO,0.0
APT,0.1216033147861901
MLD,0.0
QUB,0.0
KDR,0.0
GEM,0.0659563434946674
COE,0.0
CGC,0.0
RRL,0.0
CQR,0.0
MPL,0.0
TME,0.0
MMS,0.0
CSR,0.0
AIA,0.08507864861689522
NWS,0.08986928776368017
SIQ,0.04449800275346342
SIG,0.03749233708694009
SCO,0.0
ANN,0.03517074024595522
S32,0.0
APX,0.08507864861689522
ASB,0.0
NAN,0.01890487778296086
TWE,0.03221398876475122
IGL,0.0
NAB,0.055763134486233004
SGP,0.02109258788122762
MFG,0.043071449962422306
CNU,0.03580134364731927
GNC,0.0
BPT,0.0
IGO,0.0
SYR,0.0
WSA,0.0
SUN,0.0
SGF,0.04093578014234018
API,0.07456317242758843
JHX,0.03580134364731927
SPL,0.03811157578084234
ANZ,0.03580134364731927
AAC,0.0
HT1,0.0
AZJ,0.08802999024688224
VRT,0.0659563434946674
AJM,0.055763134486233004
MSB,0.04093578014234018
QBE,0.0
MYX,0.0
EVN,0.0
ALL,0.06335481222196539
AHG,0.0
TGR,0.0
OGC,0.04554392820432006
SWM,0.0
IMF,0.07970251181266945
AYS,0.055763134486233004
REA,0.0
GXY,0.0
GXL,0.05638050282275581
ABP,0.0
FBU,0.0
AVN,0.0
OSH,0.0
WEB,0.0667017255382872
NEA,0.03811157578084234
IFM,0.033865989210910726
SGM,0.0
CLQ,0.058509704133672936
BXB,0.07244081925041984
IEL,0.0659563434946674
AHY,0.0
CMA,0.0
BRG,0.024955814876540153
SXL,0.0
IRI,0.0
WOW,0.03811157578084234
CWP,0.0
JHG,0.0
PNI,0.0
NWL,0.0
ORE,0.0
WES,0.036734061118843434
RIC,0.038526279652892625
OMH,0.06146398608833102
PME,0.0
SKC,0.0
SGR,0.020674974801885078
SYD,0.08507864861689522
INA,0.0
SLK,0.1216033147861901
BVS,0.04966919398470787
WGN,0.038526279652892625
CHC,0.016207331919958892
PDL,0.0
AX1,0.07030492086459504
TLS,0.09429894142444722
NHF,0.0
SLC,0.055763134486233004
MGR,0.0
MP1,0.0
CYB,0.0659563434946674
MLX,0.0
INR,0.0
PRU,0.0
SEA,0.0
BLA,0.0
MYO,0.0
FAR,0.0
CQE,0.0
KGN,0.0
