ticker,val
A2M,0.0
NCM,0.0
DMP,0.0669967754834896
SBM,0.0
WHC,0.0
MQG,0.07468789527779549
ING,0.0
ELD,0.0
SKI,0.0
CWY,0.06372863817024924
MIN,0.1408823790760039
IPH,0.05353225557834325
LNK,0.0
BWP,0.0
GMG,0.0
PLS,0.0
AMI,0.08802999024688224
EPW,0.16640836482257795
IAG,0.030925224983152404
MYR,0.19261467065293905
MVF,0.12911961175679443
DOW,0.2491624247783384
PTM,0.0
MYS,0.06331767160329242
OML,0.0
TCL,0.0753957804099362
CUV,0.018453538025777046
AMP,0.23570816617425513
JMS,0.0
JHC,0.11031569691241042
GPT,0.0
FNP,0.03680103753808006
VCX,0.0
ARQ,0.032511134938073984
IFL,0.08167496328858832
SAR,0.0
NUF,0.0
LLC,0.03868907798150722
ALQ,0.029550839251705173
BKL,0.0
PGH,0.0
BKW,0.0
PLG,0.0
ABC,0.0
HPI,0.0
DCN,0.0
ECX,0.0
AMC,0.11981211488319193
EHE,0.11031569691241042
BSL,0.0
HUB,0.05353225557834325
ALU,0.0
CDD,0.0
IDR,0.0
KAR,0.0
ILU,0.0
COH,0.0
CCP,0.0753957804099362
ASL,0.10545897705674377
VRL,0.0
BIN,0.0
URW,0.04561580241335248
RHC,0.23309639575403376
CTD,0.0904242140185896
RMD,0.0
ARF,0.059153855489707835
BHP,0.0
CL1,0.0343690629272203
SHV,0.0
WBC,0.05353225557834325
AMA,0.02112929941727459
AOG,0.11752641020354437
SPK,0.08167496328858832
SFR,0.0
BAP,0.0
QAN,0.06526451430493946
AGL,0.1039272892877139
AAD,0.11031569691241042
PNV,0.0
HVN,0.03200469072165117
ORI,0.07127323859565482
SDF,0.05353225557834325
SCP,0.0
NSR,0.11031569691241042
NVT,0.0
TPM,0.0
RWC,0.0
MND,0.1803832630437355
CSL,0.0
CWN,0.0
WTC,0.04271780053383335
IVC,0.05353225557834325
MTS,0.0
WBA,0.0
BWX,0.0
CPU,0.09730855609392253
STO,0.0
DHG,0.032511134938073984
VOC,0.11626511921918034
NWH,0.0667334502505658
OFX,0.0764496231895906
BGA,0.0
RFF,0.0
FPH,0.019469845851436355
VVR,0.0
ALX,0.08802999024688224
OZL,0.041727272923984336
ARB,0.0
DLX,0.12417027603796935
DXS,0.0
NST,0.0
TNE,0.05353225557834325
HSO,-1.0
PPT,0.026318377984031575
BEN,0.041480683380266094
CIM,0.19029404746553552
BLD,0.0
EHL,0.0669967754834896
CMW,0.0
LOV,0.0
VLW,0.019847844734114863
IOF,0.061385804424312795
NXT,0.08802999024688224
GUD,0.019112652481264116
SXY,0.0
CBA,0.05353225557834325
ORG,0.13048082869525368
SOL,0.0
FLT,0.039386077712151094
SHL,0.26482560677566636
FMG,0.06372863817024924
WPP,0.028344784553827728
APA,0.11822867804902895
NGI,0.0
ORA,0.016590253903180422
IRE,0.0
BAL,0.0
CAR,0.0
IPL,0.029550839251705173
EML,0.0
SRV,0.15386159196810748
RSG,0.0
SUL,0.07082546939375828
CKF,0.1683103093291143
WOR,0.0764496231895906
IFN,0.03516491196687435
AWC,0.03938607771215109
NCK,0.0
JBH,0.0
XRO,0.039298089411018304
CCL,0.0
GOR,0.0
SDA,0.11664033394405063
MNY,0.08167496328858832
NCZ,0.0
SSM,0.09637071170554987
RIO,0.0
APT,0.05353225557834325
MLD,0.0
QUB,0.0
KDR,0.0
GEM,0.13048082869525368
COE,0.0
CGC,0.0
RRL,0.0
CQR,0.09730855609392251
MPL,0.06331767160329242
TME,0.0764496231895906
MMS,0.0
CSR,0.0
AIA,0.1683103093291143
NWS,0.11109151234029568
SIQ,0.04271780053383335
SIG,0.2421933336002146
SCO,0.039298089411018304
ANN,0.07079030695053024
S32,0.0
APX,0.08167496328858832
ASB,0.0
NAN,0.0
TWE,0.0
IGL,0.0
NAB,0.05353225557834325
SGP,0.06389109295176093
MFG,0.08699525606084305
CNU,0.15386159196810748
GNC,0.0
BPT,0.0
IGO,0.0
SYR,0.0
WSA,0.0
SUN,0.0
SGF,0.039298089411018304
API,0.0343690629272203
JHX,0.0
SPL,0.0
ANZ,0.07152003501856372
AAC,0.0
HT1,0.12776445927098948
AZJ,0.06260088186419174
VRT,0.06331767160329242
AJM,0.05353225557834325
MSB,0.0
QBE,0.0
MYX,0.0
EVN,0.0
ALL,0.061385804424312816
AHG,0.0
TGR,0.0
OGC,0.1413749306881948
SWM,0.0
IMF,0.03658687112893806
AYS,0.26583462632873045
REA,0.0
GXY,0.0753957804099362
GXL,0.07340535426304393
ABP,0.07858151719655294
FBU,0.0
AVN,0.0
OSH,0.029550839251705173
WEB,0.030925224983152404
NEA,0.0
IFM,0.10508594645285693
SGM,0.0
CLQ,0.027275286017094145
BXB,0.0699855460913558
IEL,0.1427068334481167
AHY,0.0
CMA,0.0
BRG,0.10380401914794835
SXL,0.0
IRI,0.0
WOW,0.0753957804099362
CWP,0.0
JHG,0.0
PNI,0.0
NWL,0.03658687112893806
ORE,0.0
WES,0.03568580562435791
RIC,0.018148562818050606
OMH,0.0
PME,0.03658687112893806
SKC,0.0
SGR,0.04090111280382853
SYD,0.1683103093291143
INA,0.0
SLK,0.11664033394405063
BVS,0.08323251681842675
WGN,0.0369539114310855
CHC,0.03206281591438208
PDL,0.0
AX1,0.0669967754834896
TLS,0.028344784553827728
NHF,0.06331767160329242
SLC,0.05353225557834325
MGR,0.0
MP1,0.0
CYB,0.06331767160329242
MLX,0.0
INR,0.0
PRU,0.0
SEA,0.0
BLA,0.0
MYO,0.1477164053131239
FAR,0.0
